StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,partavail,A_consent4,A_qc,A_relstat2,A_relstat2_5_TEXT,A_rellength,A_sex,A_sex_3_TEXT,B_sex,B_sex_3_TEXT,A_age,A_sexorient,A_sexorient_7_TEXT,A_race_1,A_race_2,A_race_3,A_race_4,A_race_5,A_race_6,A_race_8,A_self_religion,A_self_religion_14_TEXT,A_self_height_1,A_self_height_2,A_self_smoke,A_self_poliparty,A_ideal_affection1,A_ideal_affection2,A_ideal_ambition1,A_ideal_ambition2,A_ideal_artistic1,A_ideal_artistic2,A_ideal_disposition1,A_ideal_disposition2,A_ideal_family1,A_ideal_family2,A_ideal_health1,A_ideal_health2,A_ideal_humor1,A_ideal_humor2,A_ideal_intelligent1,A_ideal_intelligent2,A_ideal_kind1,A_ideal_kind2,A_ideal_parenting1,A_ideal_parenting2,A_ideal_physatt1,A_ideal_physatt2,A_ideal_religious1,A_ideal_religious2,A_ideal_resources1,A_ideal_resources2,A_ideal_sexy1,A_ideal_sexy2,A_ideal_status1,A_ideal_status2,A_ideal_age,A_self_affectionate1,A_self_affectionate2,A_self_ambition1,A_self_ambition2,A_self_artistic1,A_self_artistic2,A_self_disposition1,A_self_disposition2,A_self_family1,A_self_family2,A_self_health1,A_self_health2,A_self_humor1,A_self_humor2,A_self_intelligent1,A_self_intelligent2,A_self_kind1,A_self_kind2,A_self_parenting1,A_self_parenting2,A_self_physatt1,A_self_physatt2,A_self_religious1,A_self_religious2,A_self_resources1,A_self_resources2,A_self_sexy1,A_self_sexy2,A_self_status1,A_self_status2,A_mate_affectionate1,A_mate_affectionate2,A_mate_ambition1,A_mate_ambition2,A_mate_artistic1,A_mate_artistic2,A_mate_disposition1,A_mate_disposition2,A_mate_family1,A_mate_family2,A_mate_health1,A_mate_health2,A_mate_humor1,A_mate_humor2,A_mate_intelligent1,A_mate_intelligent2,A_mate_kind1,A_mate_kind2,A_mate_parenting1,A_mate_parenting2,A_mate_physatt1,A_mate_physatt2,A_mate_religious1,A_mate_religious2,A_mate_resources1,A_mate_resources2,A_mate_sexy1,A_mate_sexy2,A_mate_status1,A_mate_status2,A_attcheck,A_qmi_1,A_qmi_2,A_qmi_3,A_qmi_4,A_qmi_5,A_qmi_happy,A_jeal1,A_jeal2,A_jeal3,A_jeal4,A_jeal5,A_kiss_p_1,A_kiss_r_1,kbehavior_P1,kbehavior_P2,kbehavior_P3,kbehavior_P4,kbehavior_P5,kbehavior_R1,kbehavior_R2,kbehavior_R3,kbehavior_R4,kbehavior_R5,A_dq_ethnicity_1,A_dq_ethnicity_2,A_dq_ethnicity_3,A_dq_ethnicity_4,A_dq_ethnicity_5,A_dq_ethnicity_6,A_dq_religion_1,A_dq_religion_2,A_dq_religion_3,A_dq_religion_4,A_dq_religion_5,A_dq_religion_6,A_dq_religion_7,A_dq_religion_8,A_dq_religion_9,A_dq_religion_10,A_dq_religion_11,A_dq_religion_13,A_dq_height_1,A_dq_height_2,A_dq_height_8,A_dq_height_9,A_dq_height_10,A_dq_height_11,A_dq_height_12,A_dq_smoke_1,A_dq_smoke_2,A_dq_smoke_3,A_dq_poliparty_1,A_dq_poliparty_2,A_dq_poliparty_3,A_dq_poliparty_4,A_dq_poliparty_5,A_prqc1_1,A_prqc1_2,A_prqc1_3,A_prqc1_4,A_prqc1_5,A_prqc1_6,A_prqc2_1,A_prqc2_2,A_prqc2_3,A_prqc2_4,A_prqc2_5,A_prqc2_6,A_prqc3_1,A_prqc3_2,A_prqc3_3,A_prqc3_4,A_prqc3_5,A_prqc3_6,A_imp_30,A_imp_31,A_imp_32,A_imp_33,A_imp_34,A_imp_35,A_imp_36,A_imp_37,A_imp_38,A_imp_39,A_imp_40,A_imp_41,A_imp_42,A_imp_43,A_imp_44,A_imp_45,B_consent4,B_qc,B_age,B_sexorient,B_sexorient_7_TEXT,B_race_1,B_race_2,B_race_3,B_race_4,B_race_5,B_race_6,B_race_8,B_self_religion,B_self_religion_14_TEXT,B_self_height_1,B_self_height_2,B_self_smoke,B_self_poliparty,B_ideal_affection1,B_ideal_affection2,B_ideal_ambition1,B_ideal_ambition2,B_ideal_artistic1,B_ideal_artistic2,B_ideal_disposition1,B_ideal_disposition2,B_ideal_family1,B_ideal_family2,B_ideal_health1,B_ideal_health2,B_ideal_humor1,B_ideal_humor2,B_ideal_intelligent1,B_ideal_intelligent2,B_ideal_kind1,B_ideal_kind2,B_ideal_parenting1,B_ideal_parenting2,B_ideal_physatt1,B_ideal_physatt2,B_ideal_religious1,B_ideal_religious2,B_ideal_resources1,B_ideal_resources2,B_ideal_sexy1,B_ideal_sexy2,B_ideal_status1,B_ideal_status2,B_ideal_age,B_self_affectionate1,B_self_affectionate2,B_self_ambition1,B_self_ambition2,B_self_artistic1,B_self_artistic2,B_self_disposition1,B_self_disposition2,B_self_family1,B_self_family2,B_self_health1,B_self_health2,B_self_humor1,B_self_humor2,B_self_intelligent1,B_self_intelligent2,B_self_kind1,B_self_kind2,B_self_parenting1,B_self_parenting2,B_self_physatt1,B_self_physatt2,B_self_religious1,B_self_religious2,B_self_resources1,B_self_resources2,B_self_sexy1,B_self_sexy2,B_self_status1,B_self_status2,B_mate_affectionate1,B_mate_affectionate2,B_mate_ambition1,B_mate_ambition2,B_mate_artistic1,B_mate_artistic2,B_mate_disposition1,B_mate_disposition2,B_mate_family1,B_mate_family2,B_mate_health1,B_mate_health2,B_mate_humor1,B_mate_humor2,B_mate_intelligent1,B_mate_intelligent2,B_mate_kind1,B_mate_kind2,B_mate_parenting1,B_mate_parenting2,B_mate_physatt1,B_mate_physatt2,B_mate_religious1,B_mate_religious2,B_mate_resources1,B_mate_resources2,B_mate_sexy1,B_mate_sexy2,B_mate_status1,B_mate_status2,B_attcheck,B_qmi_1,B_qmi_2,B_qmi_3,B_qmi_4,B_qmi_5,B_qmi_happy,B_jeal1,B_jeal2,B_jeal3,B_jeal4,B_jeal5,B_kiss_p_1,B_kiss_r_1,kbehavior_P1,kbehavior_P2,kbehavior_P3,kbehavior_P4,kbehavior_P5,kbehavior_R1,kbehavior_R2,kbehavior_R3,kbehavior_R4,kbehavior_R5,B_dq_religion_1,B_dq_religion_2,B_dq_religion_3,B_dq_religion_4,B_dq_religion_5,B_dq_religion_6,B_dq_religion_7,B_dq_religion_8,B_dq_religion_9,B_dq_religion_10,B_dq_religion_11,B_dq_religion_13,B_dq_height_1,B_dq_height_2,B_dq_height_8,B_dq_height_9,B_dq_height_10,B_dq_height_11,B_dq_height_12,B_dq_smoke_1,B_dq_smoke_2,B_dq_smoke_3,B_dq_poliparty_1,B_dq_poliparty_2,B_dq_poliparty_3,B_dq_poliparty_4,B_dq_poliparty_5,B_dq_ethnicity_1,B_dq_ethnicity_2,B_dq_ethnicity_3,B_dq_ethnicity_4,B_dq_ethnicity_5,B_dq_ethnicity_6,B_prqc1_1,B_prqc1_2,B_prqc1_3,B_prqc1_4,B_prqc1_5,B_prqc1_6,B_prqc2_1,B_prqc2_2,B_prqc2_3,B_prqc2_4,B_prqc2_5,B_prqc2_6,B_prqc3_1,B_prqc3_2,B_prqc3_3,B_prqc3_4,B_prqc3_5,B_prqc3_6,B_imp_30,B_imp_31,B_imp_32,B_imp_33,B_imp_34,B_imp_35,B_imp_36,B_imp_37,B_imp_38,B_imp_39,B_imp_40,B_imp_41,B_imp_42,B_imp_43,B_imp_44,B_imp_45,opp,PID,psid,K2,med,Q_TotalDuration,Q_BallotBoxStuffing,Q_RelevantIDDuplicateScore,Q_RelevantIDDuplicate,Q_RecaptchaScore,Q_RelevantIDFraudScore,gc,term,LS
7/14/2021 7:42,7/14/2021 8:19,0,174.102.120.16,100,2208,1,7/14/2021 8:19,R_1NwDsAt7hW6t9Vf,,,,,39.32020569,-84.55200195,anonymous,EN,4,9,1,4,,40,1,,0,,65,1,,,,,,,1,,2,,5,11,3,1,7,7,5,3,6,7,7,5,9,9,7,7,7,7,6,6,6,6,6,6,7,6,3,2,6,6,7,7,6,6,9,4,7,5,4,1,2,5,6,5,6,7,5,4,9,9,9,6,8,6,9,7,4,4,2,8,7,3,4,7,7,7,9,2,2,6,7,8,8,10,9,2,2,5,4,5,3,5,7,8,8,7,7,1,1,3,2,7,7,6,5,3,7,7,7,6,7,8,2,3,4,4,4,2,6,1,2,4,2,4,4,3,2,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,5,7,7,6,3,5,2,7,6,6,9,2,3,7,3,9,6,5,7,7,6,1,3,6,0,6,9,1,65,1,,,,,,,1,,12,,4,11,1,1,8,10,6,6,6,7,7,8,7,6,7,6,7,7,7,7,7,8,9,6,6,7,2,2,7,6,6,8,6,6,9,8,10,5,5,4,6,8,9,10,10,4,5,4,3,5,5,6,7,9,6,7,7,1,1,6,3,6,6,6,6,2,5,7,6,3,5,3,3,2,4,6,5,5,7,8,8,6,6,6,7,8,5,4,1,8,8,3,1,8,8,3,,,,,,,2,5,7,7,7,1,6,2,2,2,2,4,5,5,1,4,5,1,1,1,,1,,,,1,1,1,1,,,,1,1,,,1,1,1,1,,1,,1,,,1,,,1,5,6,6,7,7,7,2,7,6,7,7,7,2,3,1,7,6,7,9,5,2,7,3,6,6,5,9,5,6,0,4,8,0,5,Qual2413-0611RelationshipDYADWave1,1502981168,8Umbszsqu8M-toom5rcOzw**,26073,2.25898E+13,2208,,,,,,1,,{Invalid Expression}
7/14/2021 7:59,7/14/2021 8:21,0,75.40.140.46,100,1301,1,7/14/2021 8:21,R_3Ja5Oo6GSyezoX5,,,,,33.86210632,-84.4197998,anonymous,EN,4,9,1,4,,5,1,,0,,37,1,,,,,,,1,,7,,5,11,1,2,10,10,11,9,11,11,11,10,10,9,11,9,10,11,11,9,10,10,10,10,10,11,9,11,11,10,10,11,10,10,3,10,11,11,9,9,11,11,11,11,9,11,10,10,10,9,10,10,10,10,11,10,10,9,11,9,10,11,9,9,10,10,11,11,11,9,10,11,9,9,10,11,10,9,11,10,9,9,10,9,9,10,10,9,11,11,10,10,11,11,10,3,6,7,7,7,6,10,1,2,2,5,6,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,1,,,1,,,,1,,,,7,6,7,6,6,7,6,7,7,7,6,7,,,,,,,6,7,0,6,6,2,3,4,6,5,6,6,6,5,6,6,9,1,37,1,,,,,,,1,,7,,5,11,1,2,11,9,10,9,10,9,10,10,9,9,10,11,9,10,11,11,10,10,10,11,11,10,11,9,9,11,10,9,10,11,3,11,10,10,11,10,10,9,9,10,9,9,10,10,11,9,10,9,9,11,10,10,11,10,10,11,10,10,11,11,11,9,11,9,9,11,11,11,9,11,10,11,9,10,10,10,10,9,11,10,10,9,10,10,11,11,11,10,11,9,10,3,7,6,7,7,6,10,1,1,1,4,5,6,7,5,5,5,4,5,5,5,5,4,4,,,,,,,1,,,,,,,,,,1,,,1,,,,1,,,,,,,,,1,,,,,,,7,7,6,6,7,7,6,7,6,7,7,7,5,5,5,6,4,5,5,5,5,5,6,5,5,4,5,5,Qual2413-0611RelationshipDYADWave1,1935742813,8Umbszsqu8NZm51VDxTMhg**,26073,2.90942E+13,1301,,,,,,1,,{Invalid Expression}
7/14/2021 7:48,7/14/2021 8:22,0,166.211.94.190,100,2096,1,7/14/2021 8:22,R_7VqWGnByviCnODf,,,,,43.70550537,-124.0934982,anonymous,EN,4,9,1,4,,11,1,,0,,42,1,,,,,,,1,,1,,6,2,3,2,10,10,10,8,9,10,10,10,9,10,9,9,10,9,10,10,11,9,10,8,10,9,9,10,10,8,8,10,10,8,4,11,11,10,10,8,10,9,10,11,11,10,10,9,10,11,9,10,10,11,11,9,10,10,9,10,10,11,11,11,10,11,11,10,10,10,11,11,10,10,11,11,11,11,10,10,10,11,11,11,11,11,11,10,10,9,9,11,11,11,11,3,7,7,7,7,7,10,,,,,,1,1,4,2,5,5,4,3,4,5,3,4,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,0,8,0,1,9,8,9,0,0,0,10,7,10,10,0,8,9,1,42,1,,,,,,,1,,1,,6,2,3,2,10,9,9,11,10,9,9,10,10,10,10,10,10,9,10,10,11,10,9,8,9,9,10,11,11,10,9,11,10,9,4,11,10,10,9,10,10,10,8,8,9,10,10,10,10,10,9,10,10,11,10,9,11,10,10,10,10,11,11,9,8,11,11,10,11,10,11,11,10,10,10,11,10,11,10,10,11,11,10,10,10,11,10,10,10,11,9,10,9,10,10,3,7,7,7,7,7,10,4,4,6,7,7,1,1,4,2,4,4,4,4,4,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,7,7,6,7,7,7,6,7,7,5,7,7,7,7,7,8,7,0,7,8,0,0,7,6,0,6,8,0,7,9,Qual2413-0611RelationshipDYADWave1,1993158580,8Umbszsqu8PStJwyB6pfIg**,26073,2.99572E+13,2096,,,,,,1,,{Invalid Expression}
7/14/2021 7:55,7/14/2021 8:24,0,107.127.11.32,100,1735,1,7/14/2021 8:24,R_3nSrE6jYk1ZAFqu,,,,,39.79330444,-84.21800232,anonymous,EN,4,9,1,4,,10,1,,0,,43,1,,,,,,,1,,7,,6,0,2,2,7,6,7,7,6,5,3,6,7,3,6,5,6,5,5,6,6,6,7,7,5,7,6,7,8,6,6,5,5,7,3,6,6,7,7,7,7,7,7,7,7,6,7,7,6,6,7,7,7,7,7,7,6,5,6,5,7,7,6,7,7,5,6,6,7,5,7,7,4,4,3,6,6,7,6,6,6,4,5,6,6,5,5,5,5,7,6,7,5,5,6,3,5,4,5,6,6,9,,,,,,2,4,3,1,4,4,3,4,3,4,4,4,,,,,,1,,,,,,,1,,,,,,,,1,,,,,,1,,,1,,,,5,5,6,5,6,5,4,6,5,5,5,6,,,,,,,4,4,4,4,6,5,5,2,5,6,9,4,7,5,5,5,9,1,27,1,,,,,,,1,,7,,5,4,2,2,5,5,6,6,7,5,6,7,7,7,7,5,7,6,5,7,6,6,6,6,6,5,7,5,7,6,6,7,5,5,5,7,6,7,5,7,7,6,6,6,6,6,6,6,8,6,6,6,7,6,6,6,5,6,6,7,6,8,5,7,6,7,6,6,7,6,6,7,7,7,7,7,6,5,7,5,7,6,6,6,7,6,5,7,7,7,7,5,7,6,6,3,6,6,6,5,5,8,7,7,7,7,4,2,2,4,2,3,4,4,3,4,4,3,4,,,,,,,1,,,,,,,,,,1,,,,1,,,1,,,,,,,,,1,5,5,6,5,6,6,4,5,5,5,5,5,7,6,5,6,6,6,,,,,,,,,,,,,,,,,Qual2413-0611RelationshipDYADWave1,2003273302,8Umbszsqu8PGFMuq9YIjvw**,26073,3.01092E+13,1735,,,,,,1,,{Invalid Expression}
7/14/2021 7:52,7/14/2021 8:25,0,173.18.212.143,100,1948,1,7/14/2021 8:25,R_wMft8m8PhMcvhnj,,,,,41.23519897,-89.32180023,anonymous,EN,4,9,1,2,,4,1,,0,,40,1,,,,,,,1,,2,,5,7,1,1,6,5,6,7,6,8,7,8,6,7,6,6,8,8,8,7,6,8,9,6,8,8,4,5,7,6,6,6,6,7,3,5,4,8,6,8,8,5,6,4,6,5,4,6,6,7,7,4,5,5,5,8,6,3,2,7,6,6,5,5,4,9,9,6,6,6,6,6,7,8,6,4,5,6,6,5,5,8,9,8,7,7,7,4,3,3,4,8,8,6,6,3,6,6,6,6,6,9,6,4,7,7,7,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,1,1,1,1,1,1,1,6,6,5,6,6,6,6,6,6,6,6,7,,,,,,,3,5,4,7,1,5,6,6,8,8,9,0,7,9,1,1,9,1,26,1,,,,,,,1,,2,,5,4,1,5,6,7,6,6,6,6,7,6,6,6,6,6,7,6,6,6,6,7,8,6,6,7,4,4,6,6,6,6,6,6,4,8,10,7,6,6,7,9,6,7,5,5,5,6,6,6,6,9,8,10,9,6,6,5,3,5,5,6,7,6,6,6,7,8,9,9,10,7,7,6,7,6,5,7,7,9,9,9,7,7,7,10,10,5,2,9,8,7,6,6,7,3,6,6,6,6,7,9,7,7,7,7,7,4,5,5,5,4,4,3,4,4,4,4,5,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,6,6,6,7,6,6,,,,,,,8,5,2,8,7,5,1,5,9,7,7,1,3,7,3,2,Qual2413-0611RelationshipDYADWave1,1991712833,8Umbszsqu8OTT3rrGbqbew**,26073,2.99354E+13,1948,,,,,,1,,{Invalid Expression}
7/14/2021 8:07,7/14/2021 8:29,0,76.110.211.229,100,1300,1,7/14/2021 8:29,R_1g8DdwIxCwH4Fxh,,,,,26.93499756,-80.11779785,anonymous,EN,4,9,1,4,,22,1,,0,,51,1,,,,,,,1,,2,,5,8,2,2,9,8,8,9,9,9,8,10,9,9,9,9,9,8,10,9,8,8,8,8,9,7,9,8,10,9,9,8,8,8,3,8,10,7,9,9,9,8,8,9,7,8,8,8,7,8,8,8,9,9,8,7,6,9,9,9,10,9,7,8,9,9,6,6,8,8,7,10,8,8,9,9,8,9,8,9,8,6,7,9,8,9,9,8,7,9,7,9,9,10,6,3,6,5,6,6,6,9,7,5,6,5,7,3,3,4,3,3,4,2,3,4,2,4,3,,,,,,1,,1,,,,,,,,,,,,1,1,,,,,,,1,,,,,1,5,4,6,5,5,6,,,,,,,7,7,6,7,5,6,,,,,,,,,,,,,,,,,9,1,44,1,,,,,,,1,,2,,5,3,3,2,8,8,10,9,9,10,9,9,9,9,8,8,9,10,9,10,9,8,9,9,10,7,9,9,10,10,8,9,8,9,3,9,6,6,9,7,8,8,8,9,8,7,8,8,8,8,8,9,8,11,8,8,8,9,8,8,7,9,7,6,8,8,9,9,8,8,8,8,8,8,8,9,8,8,7,8,8,9,10,8,6,9,9,8,8,9,9,8,9,7,9,3,6,6,7,6,6,10,5,5,5,6,7,5,5,3,5,4,4,4,4,4,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,6,6,6,5,6,7,6,7,6,6,6,6,7,6,7,6,3,5,0,5,5,7,5,5,5,6,8,5,5,6,7,3,Qual2413-0611RelationshipDYADWave1,2003281500,8Umbszsqu8OmQCVV1EgSww**,26073,3.01093E+13,1300,,,,,,1,,{Invalid Expression}
7/14/2021 8:10,7/14/2021 8:33,0,71.190.58.85,100,1359,1,7/14/2021 8:33,R_s4MzHRZIyNEy8et,,,,,40.81080627,-73.36669922,anonymous,EN,4,9,1,4,,60,0,,1,,78,1,,,,,,,1,,2,,5,0,3,2,9,6,6,9,6,6,9,7,7,6,8,7,7,7,9,8,9,8,10,10,8,8,9,8,8,3,9,9,6,6,9,6,4,6,6,6,6,9,8,6,6,9,8,9,8,9,9,8,9,10,9,6,6,8,7,8,8,8,9,8,8,6,4,5,4,6,6,8,6,5,6,7,6,7,7,7,7,7,8,10,9,9,7,7,8,6,5,6,5,7,8,3,,,,,,,5,4,6,6,4,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,1,,1,1,1,,1,1,,1,1,1,1,,,,,1,1,1,1,1,1,5,5,5,6,5,6,4,5,5,6,6,5,2,2,2,5,5,5,8,4,0,0,5,8,7,1,8,8,8,6,5,8,4,0,9,1,80,1,,,,,,,1,,2,,5,10,3,5,9,7,6,5,6,6,8,8,6,6,8,8,9,7,8,9,8,9,9,10,8,8,7,7,6,8,8,9,8,8,10,7,4,6,7,5,6,8,8,6,7,9,7,10,8,8,8,7,8,9,9,6,7,7,7,7,7,7,9,9,8,5,3,3,3,6,5,8,8,4,4,5,5,9,7,9,8,8,8,10,10,9,5,8,7,5,4,3,3,9,10,3,6,6,6,5,6,7,5,4,4,4,4,,,,,,,,,,,,,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,1,,,,,1,,,,,1,1,1,1,1,1,1,5,5,5,6,6,6,5,6,6,6,6,6,1,2,1,6,4,6,8,1,1,0,4,8,7,8,8,8,8,0,0,8,3,8,Qual2413-0611RelationshipDYADWave1,1504764054,8Umbszsqu8M8pabMhZsVhg**,26073,2.26166E+13,1359,,,,,,1,,{Invalid Expression}
7/14/2021 8:39,7/14/2021 8:52,0,75.11.192.146,100,764,1,7/14/2021 8:52,R_qIdghuGTAk0rbxv,,,,,36.30659485,-86.61009979,anonymous,EN,4,9,1,4,,11,1,,1,,33,1,,,,,,,1,,2,,5,4,1,2,1,11,1,11,1,11,11,11,6,11,6,11,11,11,11,11,11,11,11,11,1,11,11,1,1,11,11,11,11,11,3,1,6,11,1,1,11,1,6,11,11,11,6,6,6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,11,1,11,11,11,11,11,11,1,11,6,6,11,11,11,1,1,11,6,11,11,6,11,11,11,11,3,7,7,7,1,7,10,,,,,,7,5,3,5,5,5,5,5,5,,3,5,,,,,,1,,1,,,,,,,,,,,,,1,,,,,,1,,,1,,,,,,,,,,7,7,7,1,7,7,7,7,1,7,7,7,8,6,5,4,6,3,7,4,9,6,5,3,6,4,2,2,9,1,33,1,,,,,,,1,,2,,5,4,1,2,6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,6,11,11,6,1,6,11,1,11,11,1,11,11,11,3,11,1,11,6,11,11,11,11,11,11,1,6,1,11,11,11,11,11,1,1,11,11,11,11,6,6,1,11,11,11,1,11,11,6,11,11,11,11,6,11,6,11,11,6,11,6,1,11,11,11,1,11,6,11,11,6,1,11,11,1,3,7,7,7,4,7,10,1,7,7,7,4,5,7,5,1,5,5,5,5,5,5,5,5,,1,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,,,1,7,1,7,7,7,7,7,7,7,7,7,1,1,7,7,7,7,7,,,,,,,,,,,,,,,,,Qual2413-0611RelationshipDYADWave1,1998414896,8Umbszsqu8M6nswl0W4Z5A**,26073,3.00362E+13,764,,,,,,1,,{Invalid Expression}
7/14/2021 8:28,7/14/2021 8:56,0,184.56.33.85,100,1660,1,7/14/2021 8:56,R_eERnSN23WHYh16x,,,,,41.56959534,-81.20960236,anonymous,EN,4,9,1,4,,44,0,,1,,68,1,,,,,,,1,,1,,5,8,3,1,8,6,8,11,8,8,10,10,10,10,10,6,6,6,11,11,7,9,6,11,11,6,6,5,9,9,10,6,10,10,10,6,6,8,6,4,6,8,6,11,7,7,8,7,6,8,7,6,7,8,7,7,6,6,3,7,6,6,6,6,7,8,6,11,10,9,10,9,9,7,6,6,6,6,6,11,11,9,8,10,9,10,9,6,6,11,11,9,6,10,9,3,7,7,7,7,7,9,5,5,4,3,7,2,5,3,4,4,4,4,4,5,5,2,4,,,,,,1,1,,,,,,,,,,,,,,,1,,,,,,1,1,,,,,7,7,7,7,7,7,,,,,,,6,4,5,7,7,7,,,,,,,,,,,,,,,,,9,1,68,1,,,,,,,1,,1,,5,8,3,1,9,8,8,9,9,10,8,8,8,7,9,9,9,6,9,9,7,9,11,10,8,7,6,6,9,9,9,6,8,9,10,7,9,7,4,4,6,8,7,8,9,8,9,5,6,7,8,6,7,7,8,8,7,4,2,9,6,6,4,7,6,6,5,8,9,10,10,9,9,6,7,8,8,6,9,11,11,10,9,9,8,10,6,6,5,10,9,10,6,9,7,3,7,7,7,7,7,10,,,,,,5,4,2,3,4,4,5,4,3,3,4,4,1,,,,,,,,,,,,,,,,1,,,,,1,1,,,,,,,,,,1,7,6,6,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,4,6,6,5,5,3,6,6,4,2,4,5,5,6,7,6,Qual2413-0611RelationshipDYADWave1,1501054378,8Umbszsqu8MH7CJftBpveg**,26073,2.25608E+13,1660,,,,,,1,,{Invalid Expression}
7/14/2021 8:41,7/14/2021 9:02,0,68.55.141.142,100,1281,1,7/14/2021 9:02,R_1Ia5Bc5oJBZzvkb,,,,,42.55969238,-83.11380005,anonymous,EN,4,9,1,4,,5,1,,0,,24,1,,,,,,,1,,13,,6,1,3,5,7,7,8,9,7,8,8,7,8,8,9,10,8,8,10,9,8,8,7,8,9,9,6,6,8,7,8,8,8,8,2,8,6,9,10,8,8,9,10,8,11,10,10,9,9,10,10,9,9,8,8,11,11,6,6,9,10,11,8,8,9,8,8,10,9,7,8,9,7,9,11,10,9,8,9,10,11,9,9,8,9,11,11,5,5,9,9,9,9,8,7,3,7,7,7,7,6,9,1,1,2,4,3,1,4,4,2,5,2,4,4,3,3,3,4,1,,,,1,1,1,1,1,1,1,1,,1,1,1,,,,,1,1,1,1,,,1,1,1,1,,,1,,,,,,,,,,,,,7,6,6,7,6,7,6,2,0,6,1,8,6,7,7,8,7,3,1,8,1,9,9,1,24,1,,,,,,,1,,14,Nothing in particular,5,7,3,5,7,6,7,7,7,7,7,9,8,8,9,8,7,7,8,8,8,8,7,8,9,8,6,7,9,9,6,7,7,6,2,8,8,8,8,7,7,9,7,10,9,10,10,9,9,9,9,9,8,8,8,10,10,5,6,9,9,9,9,7,7,9,7,9,9,7,8,10,10,9,9,11,10,9,9,10,11,10,10,7,9,11,11,6,5,10,10,11,9,9,8,3,7,7,7,7,6,10,3,2,4,4,6,1,2,3,1,4,2,3,4,4,3,4,5,1,1,1,1,1,1,,,1,1,,1,,,,1,1,1,1,,1,1,1,1,1,,1,,,,,1,1,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,Qual2413-0611RelationshipDYADWave1,1988129852,8Umbszsqu8PIFmpm783gGQ**,26073,2.98816E+13,1281,,,,,,1,,{Invalid Expression}
7/14/2021 8:58,7/14/2021 9:15,0,173.165.181.65,100,1043,1,7/14/2021 9:15,R_XKR5HyIeYItIXDz,,,,,33.94020081,-84.53949738,anonymous,EN,4,9,1,4,,8,1,,0,,34,1,,,,,,,1,,1,,5,8,3,2,6,8,6,7,7,5,7,3,7,10,10,8,8,7,6,4,10,3,10,7,7,9,9,8,6,6,7,9,7,8,4,6,7,10,8,5,9,10,4,5,11,6,5,4,7,9,6,5,2,10,11,7,9,7,7,6,10,6,8,11,6,9,7,6,5,7,8,9,10,7,8,6,6,7,5,7,8,10,11,11,10,6,6,9,8,6,6,5,6,8,6,3,6,5,7,7,6,9,3,4,5,2,7,,,,,,,,,,,,,,,,,,1,1,1,,,1,1,1,1,,1,1,1,,,1,,,,,,1,1,,1,,,,6,7,7,7,7,7,6,6,6,6,5,6,,,,,,,8,3,3,7,2,5,4,6,6,8,7,3,6,8,3,1,9,1,38,1,,,,,,,1,,1,,5,5,3,2,6,10,6,6,6,6,8,7,6,6,6,6,6,6,7,6,6,7,6,7,6,6,8,6,7,7,7,7,6,6,4,6,6,9,6,6,6,6,6,10,6,6,6,6,10,10,5,6,6,7,6,6,10,10,7,7,7,9,10,6,8,4,10,7,8,6,11,10,6,2,8,10,6,11,6,6,9,11,9,8,6,8,11,8,10,11,8,10,10,6,4,3,7,7,7,6,7,9,4,3,4,3,6,2,5,3,4,4,2,3,2,5,1,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,6,7,7,7,6,4,6,6,6,5,7,6,7,7,7,7,8,1,4,4,8,6,7,4,8,6,5,7,5,6,0,1,Qual2413-0611RelationshipDYADWave1,1976385732,8Umbszsqu8Pfn3nxBEKYAw**,26073,2.97051E+13,1043,,,,,,1,,{Invalid Expression}
